Customer_ID,Full_Name,Date_of_Birth,Age,Gender,Email,Phone,City,State,Pincode,Account_Number,Account_Type,Account_Open_Date,Current_Balance,Loan_Amount,Credit_Score,Occupation,Years_With_Bank,Annual_Income,Account_Status,Internet_Banking,Mobile_Banking,Customer_Tier,Number_of_Transactions,Last_Month_Spending
CUST747847,Santosh Tiwari,1983-11-15,41,Male,santosh.tiwari17@gmail.com,+917231317910,Tiruppur,Tamil Nadu,626611,ACC9215204939,Fixed Deposit,2023-01-31,205963.58,549481.47,317,Teacher,7,459843.93,Dormant,Yes,Yes,Tier 1,19,26322.8
CUST954814,Uma Iyer,1978-03-19,47,Male,uma.iyer81@outlook.com,+919556499523,Trichy,Tamil Nadu,785491,ACC6817280229,Savings,2007-02-05,282718.59,0.0,531,Lawyer,25,194813.09,Inactive,Yes,Yes,Tier 3,5,4134.31
CUST986392,Rahul Malhotra,2000-02-20,25,Other,rahul.malhotra998@gmail.com,+919728533643,Erode,Tamil Nadu,694316,ACC8663837890,Fixed Deposit,2011-01-30,459616.53,0.0,535,Engineer,5,345370.08,Inactive,Yes,Yes,Tier 2,0,48073.46
CUST715551,Zoya Kumar,1985-04-18,39,Other,zoya.kumar307@yahoo.com,+917648606935,Ahmedabad,Gujarat,246748,ACC8820716211,Savings,2016-03-26,283564.61,1081124.86,698,Retired,23,36311.25,Inactive,Yes,Yes,Tier 2,19,38450.28
CUST724540,Aditi Mukherjee,1982-01-03,43,Female,aditi.mukherjee280@rediffmail.com,+918837564236,Ahmedabad,Gujarat,189856,ACC8617360361,Recurring Deposit,2011-08-17,178227.69,1359389.72,684,Businessman,5,50198.62,Active,No,Yes,Tier 3,12,15833.91
CUST211726,Isha Mishra,1964-08-01,60,Male,isha.mishra369@outlook.com,+917752536389,Hyderabad,Telangana,127537,ACC1393077279,Savings,2012-12-09,44104.97,1109480.0,741,Nurse,6,302493.03,Inactive,No,Yes,Tier 2,13,19389.98
CUST188813,Sanjay Iyer,1972-01-23,53,Female,sanjay.iyer174@yahoo.com,+917866920369,Lucknow,Uttar Pradesh,541557,ACC3238126936,Salary,2015-11-11,134569.2,0.0,449,Doctor,24,133332.87,Active,No,Yes,Tier 2,3,6774.48
CUST107096,Jaya Chopra,1996-01-25,29,Male,jaya.chopra636@rediffmail.com,+918552898167,Kumbakonam,Tamil Nadu,415029,ACC9370133032,Salary,2018-07-13,220391.35,1719016.93,740,Retired,13,244714.77,Active,No,No,Tier 2,20,24550.37
CUST703853,Ishaan Iyer,1976-05-16,48,Other,ishaan.iyer288@rediffmail.com,+918927933468,Bengaluru,Karnataka,128223,ACC4358554365,Fixed Deposit,2020-11-20,466067.54,1091258.17,504,Businessman,29,400865.91,Dormant,Yes,No,Tier 3,15,6958.96
CUST417543,Santosh Mehta,1995-05-25,29,Other,santosh.mehta733@rediffmail.com,+919966384045,Madurai,Tamil Nadu,538620,ACC6334440295,Recurring Deposit,2005-10-29,37445.59,1068734.8,790,Farmer,35,300971.77,Active,Yes,Yes,Tier 3,11,8316.92
CUST742439,Sandeep Chatterjee,1993-10-05,31,Female,sandeep.chatterjee663@rediffmail.com,+916423511939,Kumbakonam,Tamil Nadu,332785,ACC9780187424,Recurring Deposit,2021-10-02,482875.53,0.0,740,Nurse,36,294453.96,Dormant,Yes,No,Tier 2,12,23153.16
CUST812565,Karan Sharma,1973-04-02,51,Male,karan.sharma495@gmail.com,+919135973483,Coimbatore,Tamil Nadu,465249,ACC3149484176,Salary,2012-09-11,460313.5,0.0,387,Accountant,14,265346.27,Inactive,No,Yes,Tier 2,14,15945.47
CUST414849,Aditi Malhotra,1990-05-17,34,Other,aditi.malhotra352@gmail.com,+917421589752,Kolkata,West Bengal,547080,ACC4052772528,Fixed Deposit,2010-03-15,464996.26,1103820.58,549,Lawyer,12,101329.59,Dormant,No,No,Tier 1,19,44154.87
CUST571413,Kishore Sharma,1969-03-25,56,Male,kishore.sharma722@yahoo.com,+918305920746,Jaipur,Rajasthan,483561,ACC7838460497,Salary,2009-06-03,376286.58,1599004.71,364,Accountant,8,138553.16,Inactive,No,No,Tier 3,12,29350.24
CUST464825,Zara Das,1990-02-23,35,Female,zara.das605@gmail.com,+916786170238,Hyderabad,Telangana,827120,ACC8733575600,Current,2016-06-16,156936.28,0.0,544,Lawyer,27,302248.65,Dormant,No,No,Tier 1,15,31775.08
CUST827117,Harish Mehta,1997-10-08,27,Female,harish.mehta192@outlook.com,+916838070464,Trichy,Tamil Nadu,688861,ACC6011649263,Recurring Deposit,2019-08-25,309895.28,969217.84,667,Accountant,27,345501.37,Inactive,No,No,Tier 1,2,28269.89
CUST934541,Harish Patel,1984-02-12,41,Other,harish.patel282@yahoo.com,+918127354612,Lucknow,Uttar Pradesh,635618,ACC4268713302,Savings,2017-11-05,84520.38,1545095.28,768,Doctor,18,389805.38,Inactive,Yes,No,Tier 3,6,49488.79
CUST207391,Vishal Patel,1975-08-21,49,Other,vishal.patel461@outlook.com,+919481941646,Delhi,Delhi,716482,ACC6358107532,Salary,2024-04-24,219815.42,473892.11,420,Retired,40,320057.61,Active,Yes,Yes,Tier 1,1,28503.72
CUST658136,Ishaan Banerjee,1985-09-09,39,Male,ishaan.banerjee300@outlook.com,+916408988968,Jaipur,Rajasthan,886530,ACC3313993297,Fixed Deposit,2006-05-01,476222.47,1358598.63,826,Government Employee,9,353699.0,Active,Yes,Yes,Tier 3,10,41424.09
CUST898462,Aryan Bose,1988-02-29,37,Female,aryan.bose648@outlook.com,+916399839065,Coimbatore,Tamil Nadu,640659,ACC6981604165,Salary,2020-08-01,187898.58,1760250.16,377,Farmer,30,475624.5,Inactive,Yes,Yes,Tier 3,14,31742.03
CUST831160,Deepak Iyengar,1982-03-11,43,Male,deepak.iyengar845@yahoo.com,+918482206102,Jaipur,Rajasthan,693643,ACC7590302909,Fixed Deposit,2022-09-06,161771.14,0.0,590,Farmer,4,32512.03,Dormant,No,Yes,Tier 1,5,22064.3
CUST100708,Sara Khanna,1967-02-17,58,Other,sara.khanna136@outlook.com,+917597056829,Jaipur,Rajasthan,780432,ACC2837384013,Current,2006-03-01,47123.32,0.0,669,Lawyer,20,365734.3,Active,No,Yes,Tier 3,3,54.32
CUST599968,Rajesh Gupta,1960-06-01,64,Female,rajesh.gupta532@rediffmail.com,+916567687951,Chennai,Tamil Nadu,174268,ACC1334744286,Current,2013-08-05,347950.76,844627.87,423,Doctor,7,60568.75,Inactive,No,Yes,Tier 2,4,32078.81
CUST810029,Pooja Bose,1979-09-28,45,Male,pooja.bose9@yahoo.com,+917900024225,Thanjavur,Tamil Nadu,190898,ACC1613549255,Savings,2008-02-21,361354.8,1232152.03,455,Doctor,38,367704.48,Inactive,No,No,Tier 1,7,13848.38
CUST188341,Deepak Pandey,1993-07-18,31,Female,deepak.pandey622@yahoo.com,+917027962091,Madurai,Tamil Nadu,504630,ACC9056616444,Savings,2010-05-29,148123.25,1587556.06,355,Accountant,39,44795.88,Active,No,No,Tier 1,12,43040.7
CUST695990,Pradeep Chatterjee,1994-07-22,30,Male,pradeep.chatterjee177@rediffmail.com,+916926608888,Delhi,Delhi,163406,ACC7102562415,Fixed Deposit,2016-05-13,8836.36,0.0,369,Government Employee,33,385883.9,Inactive,No,Yes,Tier 3,17,26882.77
CUST260097,Isha Kumar,1996-03-31,28,Other,isha.kumar524@yahoo.com,+918791039531,Hyderabad,Telangana,774396,ACC2191714875,Savings,2011-12-16,268426.89,1526448.26,700,Retired,28,367679.6,Active,Yes,Yes,Tier 1,13,5799.33
CUST742039,Isha Chatterjee,1965-05-10,59,Other,isha.chatterjee760@yahoo.com,+917489087190,Chennai,Tamil Nadu,642347,ACC3614915281,Salary,2008-09-29,354096.35,0.0,311,Farmer,9,377390.43,Inactive,Yes,Yes,Tier 2,13,13599.03
CUST166974,Nilesh Mishra,1962-06-27,62,Male,nilesh.mishra524@outlook.com,+917095715220,Salem,Tamil Nadu,701790,ACC3695232998,Savings,2010-02-15,429750.21,0.0,470,Retired,33,11258.57,Active,Yes,Yes,Tier 2,11,19148.97
CUST257375,Usha Khanna,1970-01-26,55,Other,usha.khanna732@rediffmail.com,+916334522402,Kumbakonam,Tamil Nadu,490917,ACC9741819989,Savings,2016-04-05,124507.46,0.0,627,IT Professional,4,97878.73,Dormant,Yes,No,Tier 1,14,43301.61
CUST911102,Ishaan Kumar,1960-05-10,64,Female,ishaan.kumar567@rediffmail.com,+917041890333,Thanjavur,Tamil Nadu,486162,ACC8923555411,Recurring Deposit,2016-01-25,100735.24,1479151.97,877,Businessman,35,382636.29,Active,Yes,Yes,Tier 2,0,11649.89
CUST463251,Suresh Chatterjee,1964-08-30,60,Other,suresh.chatterjee386@outlook.com,+916611489444,Pune,Maharashtra,393418,ACC2438888667,Savings,2005-12-26,265142.34,1922370.12,543,Businessman,34,212397.83,Inactive,No,Yes,Tier 3,3,25271.39
CUST768169,Akash Bose,1979-07-06,45,Other,akash.bose582@gmail.com,+917687718878,Hyderabad,Telangana,972310,ACC8816681105,Salary,2012-02-19,118767.48,1852083.9,567,Accountant,18,124469.5,Active,Yes,Yes,Tier 1,3,8218.75
CUST588694,Anjali Shah,1980-04-09,44,Other,anjali.shah367@yahoo.com,+919468602282,Lucknow,Uttar Pradesh,418992,ACC6643730009,Recurring Deposit,2005-11-27,231941.62,0.0,422,Businessman,21,82678.66,Dormant,Yes,No,Tier 2,16,2447.53
CUST413357,Aditi Iyer,1984-12-08,40,Male,aditi.iyer876@rediffmail.com,+919409386903,Tiruppur,Tamil Nadu,227352,ACC5254923696,Savings,2006-05-21,125301.39,0.0,773,Businessman,9,107085.19,Inactive,No,Yes,Tier 3,18,12941.03
CUST952227,Akash Joshi,1996-04-20,28,Male,akash.joshi925@rediffmail.com,+917979958124,Hyderabad,Telangana,276149,ACC1322067505,Recurring Deposit,2014-09-19,46443.33,0.0,639,Retired,26,253101.93,Inactive,No,Yes,Tier 2,6,45415.21
CUST388339,Yamini Mehta,1989-01-13,36,Male,yamini.mehta36@yahoo.com,+917645038111,Lucknow,Uttar Pradesh,539599,ACC6496933442,Current,2019-06-01,249696.36,175443.1,863,Nurse,16,319069.65,Dormant,Yes,No,Tier 3,11,23984.22
CUST919394,Zara Bose,1977-06-03,47,Female,zara.bose515@outlook.com,+919481884317,Jaipur,Rajasthan,161437,ACC7376649850,Fixed Deposit,2016-11-16,90318.03,58606.92,626,Farmer,38,499806.82,Active,Yes,Yes,Tier 3,7,13326.35
CUST955937,Suresh Gupta,1975-12-01,49,Other,suresh.gupta590@rediffmail.com,+919925514210,Kolkata,West Bengal,129576,ACC4165649201,Salary,2017-09-25,88462.13,1395253.13,625,Architect,10,285923.36,Active,No,No,Tier 1,15,1898.19
CUST158896,Pooja Tiwari,1987-07-19,37,Female,pooja.tiwari1@outlook.com,+919626172534,Pune,Maharashtra,162448,ACC1939777262,Savings,2008-04-25,403319.48,1837561.57,648,Architect,10,389439.58,Dormant,No,Yes,Tier 2,12,29300.83
CUST452909,Arjun Verma,1995-07-09,29,Other,arjun.verma750@rediffmail.com,+919820803827,Salem,Tamil Nadu,925220,ACC6591038760,Salary,2010-01-03,324765.54,1123954.62,478,IT Professional,38,409082.58,Inactive,No,No,Tier 1,5,36441.55
CUST836109,Ravi Reddy,1988-09-09,36,Male,ravi.reddy944@yahoo.com,+919201225242,Vellore,Tamil Nadu,349556,ACC1139082827,Salary,2012-03-02,52503.06,0.0,808,Teacher,6,412614.28,Dormant,No,No,Tier 1,8,10484.21
CUST826847,Gaurav Jain,1962-02-27,63,Female,gaurav.jain111@gmail.com,+918117771015,Madurai,Tamil Nadu,468292,ACC5586143660,Recurring Deposit,2013-06-02,219390.96,1769104.0,729,Doctor,31,396477.7,Dormant,Yes,Yes,Tier 2,2,39959.73
CUST135035,Ishaan Nair,1963-04-30,61,Other,ishaan.nair975@gmail.com,+916322132937,Kumbakonam,Tamil Nadu,197627,ACC2266622851,Salary,2018-04-29,85467.55,0.0,684,Architect,31,355207.28,Inactive,Yes,No,Tier 1,1,5062.89
CUST315535,Mahesh Banerjee,1989-08-19,35,Other,mahesh.banerjee568@outlook.com,+918455732633,Lucknow,Uttar Pradesh,980651,ACC5185009345,Fixed Deposit,2008-06-12,149051.62,0.0,398,Engineer,24,11869.63,Active,No,No,Tier 1,3,1286.78
CUST279130,Ananya Tiwari,1973-10-31,51,Female,ananya.tiwari865@gmail.com,+918337003495,Madurai,Tamil Nadu,293862,ACC8035975297,Salary,2024-11-10,235736.75,0.0,571,Lawyer,24,101425.64,Active,No,No,Tier 2,8,11312.11
CUST381607,Aryan Desai,1963-11-05,61,Male,aryan.desai714@gmail.com,+918377702111,Thanjavur,Tamil Nadu,981639,ACC3423420650,Fixed Deposit,2023-05-11,404185.99,1179452.88,723,Nurse,27,483157.57,Dormant,No,Yes,Tier 2,9,3947.75
CUST995420,Poonam Bose,1965-05-24,59,Male,poonam.bose923@yahoo.com,+916541964762,Trichy,Tamil Nadu,543940,ACC4067919621,Savings,2020-04-28,86853.05,1616921.44,471,Lawyer,13,498661.92,Dormant,Yes,No,Tier 2,2,4351.37
CUST683390,Uma Banerjee,1965-01-17,60,Male,uma.banerjee639@rediffmail.com,+916430372878,Coimbatore,Tamil Nadu,690016,ACC4751509023,Savings,2022-08-16,75246.34,1516754.78,880,Government Employee,35,441266.53,Inactive,No,No,Tier 3,15,28601.16
CUST596025,Geeta Iyer,1961-09-27,63,Female,geeta.iyer148@rediffmail.com,+918041046587,Madurai,Tamil Nadu,490532,ACC1160913827,Savings,2012-07-30,444842.32,98581.95,639,Government Employee,20,147369.86,Inactive,Yes,Yes,Tier 1,9,48710.97
CUST564635,Shiva Iyengar,1968-06-06,56,Female,shiva.iyengar620@gmail.com,+919724548266,Trichy,Tamil Nadu,960899,ACC6673086213,Savings,2016-07-23,106089.56,1518986.59,716,Teacher,5,162450.32,Dormant,No,Yes,Tier 3,18,1447.41
CUST302127,Aishwarya Mishra,1991-08-10,33,Other,aishwarya.mishra52@outlook.com,+916532029870,Pune,Maharashtra,132047,ACC1247508299,Current,2013-05-10,137351.76,1270819.62,775,Accountant,39,228590.68,Inactive,No,No,Tier 1,8,37448.06
CUST822312,Aditi Iyer,1998-04-20,26,Male,aditi.iyer51@yahoo.com,+918910678913,Vellore,Tamil Nadu,382154,ACC5683197659,Fixed Deposit,2016-07-06,390025.15,1294759.78,519,Engineer,1,242307.63,Active,Yes,Yes,Tier 1,8,30417.19
CUST420297,Yogesh Iyer,1980-08-03,44,Other,yogesh.iyer873@outlook.com,+917705757183,Jaipur,Rajasthan,207282,ACC6477709195,Savings,2016-06-22,109495.42,1648621.64,609,IT Professional,24,285113.99,Dormant,No,No,Tier 3,3,24086.92
CUST452618,Rohit Reddy,1971-09-18,53,Other,rohit.reddy883@outlook.com,+919459294749,Lucknow,Uttar Pradesh,523727,ACC9539945315,Salary,2020-04-08,94585.86,1799374.09,829,Teacher,2,331146.28,Inactive,No,No,Tier 2,12,36836.6
CUST711344,Shiva Banerjee,2000-08-30,24,Female,shiva.banerjee228@rediffmail.com,+916777972586,Thanjavur,Tamil Nadu,202344,ACC6110646714,Fixed Deposit,2007-11-15,253903.77,1752989.57,474,Retired,17,365341.45,Dormant,Yes,No,Tier 3,2,11112.68
CUST334176,Uma Kapoor,1971-09-09,53,Other,uma.kapoor340@outlook.com,+918506433915,Vellore,Tamil Nadu,750803,ACC6613888489,Savings,2015-08-05,147378.54,1732786.74,420,Businessman,33,68709.81,Dormant,No,No,Tier 2,1,43542.46
CUST258102,Mahesh Bose,1966-06-04,58,Male,mahesh.bose915@rediffmail.com,+918710265109,Kumbakonam,Tamil Nadu,428638,ACC6155234610,Savings,2005-02-08,431265.77,975161.69,484,Accountant,18,112597.36,Active,Yes,No,Tier 1,4,30723.99
CUST764259,Meena Tiwari,1961-09-10,63,Other,meena.tiwari393@gmail.com,+919250636259,Tiruppur,Tamil Nadu,299834,ACC7139268005,Savings,2020-03-06,100107.42,1784012.78,682,Engineer,16,120870.2,Inactive,No,Yes,Tier 1,12,25166.82
CUST420984,Varun Patel,1980-06-13,44,Female,varun.patel306@outlook.com,+916574621243,Erode,Tamil Nadu,613989,ACC1717346250,Salary,2021-10-28,298386.77,1373560.31,645,Businessman,11,474561.33,Inactive,Yes,Yes,Tier 1,4,10559.51
CUST122977,Kavya Banerjee,1976-10-30,48,Other,kavya.banerjee667@gmail.com,+916464343720,Jaipur,Rajasthan,976735,ACC1725783958,Savings,2006-01-31,385739.21,95920.75,349,Retired,8,214220.03,Inactive,Yes,No,Tier 2,4,10274.75
CUST819050,Isha Iyengar,1989-09-19,35,Other,isha.iyengar678@gmail.com,+918197239905,Erode,Tamil Nadu,747703,ACC3707166618,Savings,2011-05-05,135353.59,1797243.85,440,Doctor,7,253892.14,Dormant,Yes,No,Tier 3,6,17896.09
CUST529660,Aishwarya Shah,1990-11-14,34,Male,aishwarya.shah509@yahoo.com,+916382264279,Salem,Tamil Nadu,975804,ACC2268523764,Recurring Deposit,2020-01-03,165636.51,0.0,302,Accountant,10,475228.55,Dormant,Yes,Yes,Tier 2,20,11558.01
CUST410401,Ajay Singh,1999-03-18,26,Male,ajay.singh833@yahoo.com,+919172006012,Mumbai,Maharashtra,199613,ACC6429375645,Savings,2005-03-21,426198.22,625414.21,668,Teacher,11,171043.8,Inactive,No,Yes,Tier 2,10,9143.47
CUST520245,Vijay Iyer,1995-11-18,29,Other,vijay.iyer707@rediffmail.com,+918990026838,Coimbatore,Tamil Nadu,161495,ACC7255786047,Current,2007-04-30,324598.82,0.0,470,Lawyer,38,246510.68,Dormant,No,Yes,Tier 3,12,38958.21
CUST741055,Zara Tiwari,1979-10-08,45,Other,zara.tiwari116@rediffmail.com,+919729458718,Mumbai,Maharashtra,650311,ACC5856127658,Recurring Deposit,2021-03-27,32136.36,0.0,621,Architect,15,489168.82,Dormant,No,Yes,Tier 2,7,24096.48
CUST795951,Vijay Chopra,1960-07-09,64,Female,vijay.chopra572@gmail.com,+916321543768,Kolkata,West Bengal,436208,ACC2653032484,Current,2012-06-03,253031.0,1738831.27,780,Government Employee,4,258395.37,Dormant,No,No,Tier 1,2,22954.73
CUST940183,Ananya Malhotra,1974-03-06,51,Male,ananya.malhotra511@rediffmail.com,+917770980600,Bengaluru,Karnataka,684194,ACC7756133581,Recurring Deposit,2005-01-02,490345.03,0.0,318,Doctor,39,481953.91,Dormant,No,Yes,Tier 3,14,47517.76
CUST480992,Varun Gupta,1974-11-22,50,Male,varun.gupta865@rediffmail.com,+917943612110,Tiruppur,Tamil Nadu,202170,ACC4544683724,Current,2005-01-18,383824.49,726589.09,784,Farmer,23,416643.1,Inactive,No,Yes,Tier 1,5,24621.11
CUST961760,Anil Nair,1968-05-30,56,Male,anil.nair626@yahoo.com,+919541433082,Bengaluru,Karnataka,851606,ACC8394040015,Salary,2007-06-02,465143.02,0.0,702,Lawyer,3,464047.0,Dormant,Yes,No,Tier 2,18,47809.52
CUST241176,Aarav Pandey,1984-10-25,40,Male,aarav.pandey754@gmail.com,+919909199720,Coimbatore,Tamil Nadu,825423,ACC9434691954,Recurring Deposit,2008-11-23,419488.65,1562162.99,794,Retired,9,60741.44,Dormant,No,No,Tier 2,19,45795.51
CUST899407,Lakshmi Reddy,1980-04-24,44,Other,lakshmi.reddy994@outlook.com,+919012895123,Hyderabad,Telangana,429159,ACC6361144788,Recurring Deposit,2019-03-11,69520.91,0.0,824,Businessman,13,112759.22,Dormant,No,No,Tier 3,4,49066.77
CUST781664,Shilpa Singh,1985-03-22,40,Female,shilpa.singh780@outlook.com,+918293095089,Salem,Tamil Nadu,988459,ACC8030335064,Fixed Deposit,2023-02-17,291611.73,1787732.0,727,Engineer,34,62170.53,Inactive,Yes,Yes,Tier 3,1,9995.12
CUST886626,Harish Chatterjee,1997-08-26,27,Male,harish.chatterjee257@yahoo.com,+918324316421,Mumbai,Maharashtra,476105,ACC4373835078,Fixed Deposit,2007-04-20,345452.13,0.0,602,Architect,36,433772.33,Dormant,No,Yes,Tier 3,9,34646.8
CUST149261,Kishore Iyengar,1984-10-07,40,Female,kishore.iyengar980@outlook.com,+919731682155,Mumbai,Maharashtra,970300,ACC9274189261,Current,2019-03-20,6976.14,0.0,557,Retired,24,380002.78,Dormant,Yes,Yes,Tier 2,14,8871.29
CUST815819,Chandan Ghosh,1976-12-02,48,Other,chandan.ghosh527@gmail.com,+916691184145,Mumbai,Maharashtra,987110,ACC1319841893,Salary,2005-02-16,214539.65,0.0,869,Farmer,30,357747.76,Active,Yes,Yes,Tier 2,19,2542.77
CUST755744,Nilesh Jain,1963-04-09,61,Female,nilesh.jain587@outlook.com,+916684491050,Kumbakonam,Tamil Nadu,669460,ACC8137764127,Recurring Deposit,2014-01-18,262934.84,1572516.48,488,Doctor,23,118387.06,Active,No,No,Tier 2,9,10922.26
CUST889216,Anjali Chatterjee,1970-10-12,54,Female,anjali.chatterjee355@rediffmail.com,+917378413965,Kochi,Kerala,934883,ACC3788722772,Savings,2013-08-28,459344.35,1365102.72,549,Government Employee,35,364748.05,Active,No,No,Tier 2,1,14821.7
CUST783176,Poonam Kumar,1967-07-05,57,Male,poonam.kumar971@gmail.com,+918703744107,Tiruppur,Tamil Nadu,818699,ACC6121801720,Fixed Deposit,2023-09-29,266836.31,0.0,367,Doctor,14,273499.56,Dormant,No,Yes,Tier 3,4,1187.65
CUST851690,Ananya Kumar,1995-08-17,29,Female,ananya.kumar56@yahoo.com,+917750769451,Jaipur,Rajasthan,573039,ACC2424706705,Fixed Deposit,2014-09-18,279263.06,1821973.15,888,Farmer,2,200855.91,Active,Yes,Yes,Tier 3,18,2275.84
CUST989455,Zoya Pandey,1995-04-19,29,Other,zoya.pandey109@outlook.com,+917696998516,Lucknow,Uttar Pradesh,132316,ACC5606736607,Fixed Deposit,2008-07-04,303479.64,875352.3,588,Nurse,15,76826.92,Inactive,No,Yes,Tier 2,20,18656.53
CUST111691,Anjali Patel,1984-02-04,41,Other,anjali.patel6@rediffmail.com,+919184419679,Tiruppur,Tamil Nadu,460554,ACC3384006407,Current,2014-04-04,473516.2,0.0,612,IT Professional,33,79803.01,Active,Yes,No,Tier 1,3,9067.9
CUST938504,Sandeep Shah,1990-02-16,35,Female,sandeep.shah75@outlook.com,+917420993922,Delhi,Delhi,234443,ACC7652264884,Current,2007-03-31,125718.46,974380.82,502,Government Employee,40,44206.35,Active,No,No,Tier 2,10,30817.12
CUST420523,Usha Reddy,1967-07-25,57,Female,usha.reddy982@rediffmail.com,+917188330817,Chennai,Tamil Nadu,240829,ACC7729620601,Salary,2024-09-09,156950.78,1281677.09,526,Accountant,30,228225.41,Inactive,No,Yes,Tier 1,20,30331.38
CUST982683,Yogesh Shah,1992-11-26,32,Other,yogesh.shah202@outlook.com,+919490272519,Delhi,Delhi,707021,ACC4549548567,Fixed Deposit,2022-04-03,363848.97,1263252.99,319,Architect,14,454088.75,Dormant,No,No,Tier 3,4,18290.93
CUST334153,Arjun Mishra,1977-10-18,47,Other,arjun.mishra514@gmail.com,+918637264426,Thanjavur,Tamil Nadu,273899,ACC8976459315,Recurring Deposit,2008-02-24,251332.55,1613080.11,544,Accountant,11,97781.14,Dormant,Yes,No,Tier 2,1,10940.96
CUST611329,Gaurav Rao,1989-12-28,35,Female,gaurav.rao240@gmail.com,+919942358816,Pune,Maharashtra,148693,ACC1995358283,Savings,2019-07-19,259183.67,0.0,669,Farmer,7,354830.76,Dormant,No,No,Tier 3,17,28508.01
CUST494956,Kavya Bose,1983-03-06,42,Female,kavya.bose670@gmail.com,+919726826559,Jaipur,Rajasthan,610511,ACC8102481401,Fixed Deposit,2024-11-24,188476.23,705796.02,528,Architect,1,255900.12,Active,No,Yes,Tier 1,2,25727.06
CUST394450,Chandan Verma,1989-08-27,35,Female,chandan.verma371@gmail.com,+918056493243,Ahmedabad,Gujarat,320939,ACC1908459040,Recurring Deposit,2008-08-13,207599.54,963033.3,638,IT Professional,27,20998.56,Active,Yes,Yes,Tier 1,20,25632.14
CUST700067,Bhavya Nair,1983-03-05,42,Other,bhavya.nair945@yahoo.com,+919126625885,Madurai,Tamil Nadu,961198,ACC1630780803,Salary,2006-12-04,299879.08,1757017.97,877,Businessman,29,307197.69,Inactive,No,Yes,Tier 1,13,30041.94
CUST933215,Rekha Chatterjee,1967-07-10,57,Male,rekha.chatterjee524@outlook.com,+917655546199,Kumbakonam,Tamil Nadu,213844,ACC4296344958,Savings,2009-07-16,461214.8,0.0,370,Nurse,33,345340.24,Active,Yes,Yes,Tier 2,19,29990.69
CUST921945,Ananya Tiwari,2000-06-17,24,Female,ananya.tiwari676@yahoo.com,+918788429082,Kochi,Kerala,647403,ACC4231461054,Fixed Deposit,2013-04-23,269873.35,1549740.85,301,Engineer,34,220188.57,Inactive,No,No,Tier 3,18,4885.85
CUST240386,Tarun Gupta,1972-09-15,52,Other,tarun.gupta932@gmail.com,+916023491105,Kochi,Kerala,879769,ACC6388113899,Savings,2017-12-18,438444.77,0.0,718,Nurse,8,264683.3,Inactive,Yes,No,Tier 2,11,5329.16
CUST546768,Vikram Shah,1987-06-13,37,Other,vikram.shah434@outlook.com,+919366345605,Jaipur,Rajasthan,605904,ACC6384311581,Current,2013-04-21,495903.44,826456.32,706,Nurse,36,247042.48,Inactive,No,No,Tier 3,4,42749.95
CUST791308,Uma Banerjee,1964-06-30,60,Other,uma.banerjee973@yahoo.com,+918940181914,Pune,Maharashtra,154581,ACC6281827528,Current,2013-09-23,254417.6,1228050.73,646,IT Professional,1,404140.99,Active,No,No,Tier 1,2,13154.6
CUST488848,Aishwarya Ghosh,1987-07-17,37,Female,aishwarya.ghosh394@rediffmail.com,+918750030242,Erode,Tamil Nadu,560295,ACC9933702652,Savings,2009-07-11,143591.38,1640457.47,358,IT Professional,34,150143.19,Active,Yes,Yes,Tier 3,1,17987.0
CUST786837,Geeta Desai,1990-01-14,35,Male,geeta.desai410@outlook.com,+916294708501,Madurai,Tamil Nadu,676289,ACC1676220116,Salary,2021-04-15,203022.76,1473851.08,505,Nurse,38,180566.67,Inactive,Yes,Yes,Tier 2,12,28745.34
